timestamp,open,high,low,close,volume,datetime
1783050000,4020.0,4020.0,4010.0,4020.0,406900.0,2026-07-03 10:40:00+07:00
1783050300,4010.0,4020.0,4010.0,4010.0,167400.0,2026-07-03 10:45:00+07:00
1783050600,4010.0,4020.0,4010.0,4020.0,1872600.0,2026-07-03 10:50:00+07:00
1783050900,4020.0,4020.0,4010.0,4010.0,381600.0,2026-07-03 10:55:00+07:00
1783051200,4020.0,4020.0,4010.0,4020.0,198400.0,2026-07-03 11:00:00+07:00
1783051500,4020.0,4020.0,4010.0,4010.0,1827900.0,2026-07-03 11:05:00+07:00
1783051800,4020.0,4020.0,3990.0,4000.0,5039300.0,2026-07-03 11:10:00+07:00
1783052100,4000.0,4010.0,3990.0,4000.0,2007700.0,2026-07-03 11:15:00+07:00
1783052400,4000.0,4010.0,3990.0,4000.0,388400.0,2026-07-03 11:20:00+07:00
1783052700,4000.0,4010.0,4000.0,4000.0,808300.0,2026-07-03 11:25:00+07:00
1783062000,4010.0,4030.0,4000.0,4020.0,4512100.0,2026-07-03 14:00:00+07:00
1783062300,4030.0,4030.0,4010.0,4020.0,1360200.0,2026-07-03 14:05:00+07:00
1783062600,4020.0,4020.0,4010.0,4020.0,111700.0,2026-07-03 14:10:00+07:00
1783062900,4010.0,4020.0,4010.0,4020.0,224900.0,2026-07-03 14:15:00+07:00
1783063200,4010.0,4020.0,4010.0,4020.0,906000.0,2026-07-03 14:20:00+07:00
1783063500,4020.0,4020.0,4010.0,4010.0,364900.0,2026-07-03 14:25:00+07:00
1783063800,4020.0,4020.0,4010.0,4020.0,423900.0,2026-07-03 14:30:00+07:00
1783064100,4020.0,4020.0,4000.0,4000.0,2014300.0,2026-07-03 14:35:00+07:00
1783064400,4010.0,4010.0,4000.0,4010.0,833000.0,2026-07-03 14:40:00+07:00
1783064700,4010.0,4020.0,4000.0,4020.0,724200.0,2026-07-03 14:45:00+07:00
1783065000,4020.0,4020.0,4010.0,4010.0,204300.0,2026-07-03 14:50:00+07:00
1783065300,4010.0,4020.0,4010.0,4020.0,431900.0,2026-07-03 14:55:00+07:00
1783065600,4020.0,4020.0,4010.0,4020.0,476500.0,2026-07-03 15:00:00+07:00
1783065900,4010.0,4020.0,4010.0,4020.0,580500.0,2026-07-03 15:05:00+07:00
1783066200,4020.0,4020.0,4010.0,4020.0,946600.0,2026-07-03 15:10:00+07:00
1783066500,4020.0,4020.0,4010.0,4020.0,1489300.0,2026-07-03 15:15:00+07:00
1783066800,4020.0,4020.0,4010.0,4020.0,1029100.0,2026-07-03 15:20:00+07:00
1783067100,4020.0,4020.0,4010.0,4020.0,1032100.0,2026-07-03 15:25:00+07:00
1783067400,4020.0,4020.0,4010.0,4020.0,1563200.0,2026-07-03 15:30:00+07:00
1783067700,4020.0,4020.0,4010.0,4020.0,1499300.0,2026-07-03 15:35:00+07:00
1783068000,4020.0,4020.0,4000.0,4020.0,4404700.0,2026-07-03 15:40:00+07:00
1783068300,4020.0,4020.0,4000.0,4010.0,1840000.0,2026-07-03 15:45:00+07:00
1783069200,4010.0,4010.0,4010.0,4010.0,8938400.0,2026-07-03 16:00:00+07:00
1783069500,4010.0,4010.0,4010.0,4010.0,298000.0,2026-07-03 16:05:00+07:00
1783069800,4010.0,4010.0,4010.0,4010.0,350600.0,2026-07-03 16:10:00+07:00
1783303200,4020.0,4020.0,3940.0,4000.0,0.0,2026-07-06 09:00:00+07:00
1783303500,4000.0,4010.0,3990.0,4010.0,3540700.0,2026-07-06 09:05:00+07:00
1783303800,4010.0,4010.0,3980.0,3980.0,3985000.0,2026-07-06 09:10:00+07:00
1783304100,3990.0,4000.0,3980.0,4000.0,1625400.0,2026-07-06 09:15:00+07:00
1783304400,4000.0,4000.0,3980.0,3990.0,1184000.0,2026-07-06 09:20:00+07:00
1783304700,3990.0,4000.0,3980.0,4000.0,1075800.0,2026-07-06 09:25:00+07:00
1783305000,4000.0,4000.0,3980.0,3990.0,1908700.0,2026-07-06 09:30:00+07:00
1783305300,3990.0,3990.0,3980.0,3990.0,1039000.0,2026-07-06 09:35:00+07:00
1783305600,3990.0,3990.0,3980.0,3990.0,1289700.0,2026-07-06 09:40:00+07:00
1783305900,3990.0,3990.0,3960.0,3970.0,4255500.0,2026-07-06 09:45:00+07:00
1783306200,3970.0,3970.0,3960.0,3960.0,1870100.0,2026-07-06 09:50:00+07:00
1783306500,3970.0,3970.0,3950.0,3960.0,1412200.0,2026-07-06 09:55:00+07:00
1783306800,3960.0,3970.0,3950.0,3970.0,2444100.0,2026-07-06 10:00:00+07:00
1783307100,3970.0,3970.0,3960.0,3970.0,987600.0,2026-07-06 10:05:00+07:00
1783307400,3970.0,3970.0,3960.0,3970.0,683600.0,2026-07-06 10:10:00+07:00
1783307700,3970.0,3970.0,3960.0,3970.0,522900.0,2026-07-06 10:15:00+07:00
1783308000,3970.0,3970.0,3960.0,3970.0,648300.0,2026-07-06 10:20:00+07:00
1783308300,3970.0,3970.0,3960.0,3970.0,1300400.0,2026-07-06 10:25:00+07:00
1783308600,3970.0,3970.0,3950.0,3960.0,891700.0,2026-07-06 10:30:00+07:00
1783308900,3960.0,3960.0,3950.0,3960.0,414400.0,2026-07-06 10:35:00+07:00
1783309200,3960.0,3960.0,3950.0,3960.0,733300.0,2026-07-06 10:40:00+07:00
1783309500,3960.0,3960.0,3950.0,3960.0,1006100.0,2026-07-06 10:45:00+07:00
1783309800,3960.0,3960.0,3950.0,3960.0,528400.0,2026-07-06 10:50:00+07:00
1783310100,3960.0,3960.0,3950.0,3960.0,2164700.0,2026-07-06 10:55:00+07:00
1783310400,3960.0,3960.0,3950.0,3960.0,758200.0,2026-07-06 11:00:00+07:00
1783310700,3960.0,3960.0,3950.0,3960.0,591200.0,2026-07-06 11:05:00+07:00
1783311000,3960.0,3960.0,3950.0,3960.0,429500.0,2026-07-06 11:10:00+07:00
1783311300,3960.0,3960.0,3950.0,3960.0,598600.0,2026-07-06 11:15:00+07:00
1783311600,3960.0,3960.0,3950.0,3960.0,1032700.0,2026-07-06 11:20:00+07:00
1783311900,3960.0,3960.0,3950.0,3950.0,1902300.0,2026-07-06 11:25:00+07:00
1783312200,3960.0,3960.0,3940.0,3950.0,2727800.0,2026-07-06 11:30:00+07:00
1783312500,3950.0,3950.0,3940.0,3950.0,690900.0,2026-07-06 11:35:00+07:00
1783312800,3950.0,3950.0,3940.0,3950.0,426900.0,2026-07-06 11:40:00+07:00
1783313100,3950.0,3950.0,3940.0,3950.0,479800.0,2026-07-06 11:45:00+07:00
1783313400,3950.0,3950.0,3940.0,3950.0,759500.0,2026-07-06 11:50:00+07:00
1783313700,3950.0,3950.0,3940.0,3950.0,974000.0,2026-07-06 11:55:00+07:00
1783319400,3950.0,3970.0,3940.0,3960.0,2893600.0,2026-07-06 13:30:00+07:00
1783319700,3960.0,3970.0,3950.0,3960.0,954300.0,2026-07-06 13:35:00+07:00
1783320000,3960.0,3980.0,3960.0,3970.0,2239700.0,2026-07-06 13:40:00+07:00
1783320300,3970.0,3980.0,3960.0,3970.0,1513500.0,2026-07-06 13:45:00+07:00
1783320600,3970.0,3980.0,3960.0,3970.0,2174700.0,2026-07-06 13:50:00+07:00
1783320900,3970.0,3980.0,3960.0,3970.0,858900.0,2026-07-06 13:55:00+07:00
1783321200,3970.0,3980.0,3960.0,3980.0,2501200.0,2026-07-06 14:00:00+07:00
1783321500,3980.0,3980.0,3960.0,3980.0,1069200.0,2026-07-06 14:05:00+07:00
1783321800,3980.0,3980.0,3960.0,3970.0,1012000.0,2026-07-06 14:10:00+07:00
1783322100,3970.0,3970.0,3960.0,3970.0,709000.0,2026-07-06 14:15:00+07:00
1783322400,3970.0,3980.0,3960.0,3970.0,1756800.0,2026-07-06 14:20:00+07:00
1783322700,3980.0,3980.0,3970.0,3980.0,1014500.0,2026-07-06 14:25:00+07:00
1783323000,3980.0,3980.0,3960.0,3970.0,2453700.0,2026-07-06 14:30:00+07:00
1783323300,3970.0,3980.0,3960.0,3980.0,1762700.0,2026-07-06 14:35:00+07:00
1783323600,3980.0,3980.0,3970.0,3980.0,363800.0,2026-07-06 14:40:00+07:00
1783323900,3980.0,3980.0,3970.0,3980.0,637100.0,2026-07-06 14:45:00+07:00
1783324200,3980.0,3980.0,3970.0,3980.0,553700.0,2026-07-06 14:50:00+07:00
1783324500,3980.0,3980.0,3970.0,3980.0,1765100.0,2026-07-06 14:55:00+07:00
1783324800,3980.0,4000.0,3970.0,4000.0,6798100.0,2026-07-06 15:00:00+07:00
1783325100,4000.0,4010.0,3990.0,4010.0,5098600.0,2026-07-06 15:05:00+07:00
1783325400,4010.0,4020.0,4000.0,4020.0,3779900.0,2026-07-06 15:10:00+07:00
1783325700,4010.0,4020.0,4000.0,4020.0,2966300.0,2026-07-06 15:15:00+07:00
1783326000,4020.0,4040.0,4010.0,4040.0,4993100.0,2026-07-06 15:20:00+07:00
1783326300,4040.0,4040.0,4010.0,4020.0,3464500.0,2026-07-06 15:25:00+07:00
1783326600,4020.0,4030.0,4010.0,4030.0,4199400.0,2026-07-06 15:30:00+07:00
1783326900,4030.0,4030.0,4010.0,4020.0,3730900.0,2026-07-06 15:35:00+07:00
1783327200,4020.0,4030.0,4010.0,4030.0,5207600.0,2026-07-06 15:40:00+07:00
1783327500,4030.0,4040.0,4010.0,4040.0,4774100.0,2026-07-06 15:45:00+07:00
1783328400,4030.0,4030.0,4030.0,4030.0,15418800.0,2026-07-06 16:00:00+07:00
1783328700,4030.0,4030.0,4030.0,4030.0,100100.0,2026-07-06 16:05:00+07:00
1783329000,4030.0,4030.0,4030.0,4030.0,228900.0,2026-07-06 16:10:00+07:00
1783389600,4040.0,4050.0,4000.0,4040.0,0.0,2026-07-07 09:00:00+07:00
1783389900,4050.0,4050.0,4000.0,4010.0,4539700.0,2026-07-07 09:05:00+07:00
1783390200,4010.0,4010.0,3990.0,4000.0,2814000.0,2026-07-07 09:10:00+07:00
1783390500,3990.0,4000.0,3990.0,3990.0,1459400.0,2026-07-07 09:15:00+07:00
1783390800,4000.0,4010.0,3990.0,4010.0,3735600.0,2026-07-07 09:20:00+07:00
1783391100,4020.0,4030.0,4010.0,4020.0,1835800.0,2026-07-07 09:25:00+07:00
1783391400,4020.0,4020.0,4000.0,4000.0,2473500.0,2026-07-07 09:30:00+07:00
1783391700,4000.0,4010.0,4000.0,4010.0,1023600.0,2026-07-07 09:35:00+07:00
1783392000,4000.0,4010.0,3990.0,3990.0,2106400.0,2026-07-07 09:40:00+07:00
1783392300,3990.0,4010.0,3990.0,4000.0,2122700.0,2026-07-07 09:45:00+07:00
1783392600,4010.0,4010.0,4000.0,4000.0,1066700.0,2026-07-07 09:50:00+07:00
1783392900,4010.0,4020.0,4000.0,4020.0,2954400.0,2026-07-07 09:55:00+07:00
1783393200,4010.0,4020.0,4010.0,4020.0,2355100.0,2026-07-07 10:00:00+07:00
1783393500,4020.0,4020.0,4010.0,4020.0,1616900.0,2026-07-07 10:05:00+07:00
1783393800,4020.0,4020.0,4000.0,4010.0,1931200.0,2026-07-07 10:10:00+07:00
1783394100,4010.0,4020.0,4000.0,4020.0,1197900.0,2026-07-07 10:15:00+07:00
1783394400,4020.0,4020.0,4010.0,4020.0,689000.0,2026-07-07 10:20:00+07:00
1783394700,4020.0,4020.0,4010.0,4020.0,830300.0,2026-07-07 10:25:00+07:00
1783395000,4020.0,4020.0,4010.0,4020.0,983000.0,2026-07-07 10:30:00+07:00
1783395300,4020.0,4020.0,4010.0,4020.0,1245800.0,2026-07-07 10:35:00+07:00
1783395600,4020.0,4030.0,4010.0,4030.0,3173400.0,2026-07-07 10:40:00+07:00
1783395900,4030.0,4030.0,4020.0,4030.0,1858900.0,2026-07-07 10:45:00+07:00
1783396200,4020.0,4030.0,4020.0,4030.0,199900.0,2026-07-07 10:50:00+07:00
1783396500,4030.0,4030.0,4010.0,4010.0,1652100.0,2026-07-07 10:55:00+07:00
1783396800,4020.0,4020.0,4010.0,4020.0,1051500.0,2026-07-07 11:00:00+07:00
1783397100,4020.0,4020.0,4010.0,4020.0,973100.0,2026-07-07 11:05:00+07:00
1783397400,4020.0,4020.0,4010.0,4020.0,842900.0,2026-07-07 11:10:00+07:00
1783397700,4010.0,4020.0,4010.0,4020.0,883000.0,2026-07-07 11:15:00+07:00
1783398000,4010.0,4020.0,4010.0,4020.0,2475100.0,2026-07-07 11:20:00+07:00
1783398300,4020.0,4020.0,4010.0,4010.0,1022500.0,2026-07-07 11:25:00+07:00
1783398600,4020.0,4020.0,4010.0,4020.0,528100.0,2026-07-07 11:30:00+07:00
1783398900,4010.0,4020.0,4010.0,4020.0,922300.0,2026-07-07 11:35:00+07:00
1783399200,4020.0,4020.0,4010.0,4010.0,711000.0,2026-07-07 11:40:00+07:00
1783399500,4020.0,4020.0,4010.0,4010.0,408400.0,2026-07-07 11:45:00+07:00
1783399800,4010.0,4020.0,4010.0,4020.0,567900.0,2026-07-07 11:50:00+07:00
1783400100,4020.0,4020.0,4010.0,4010.0,1149300.0,2026-07-07 11:55:00+07:00
1783405800,4010.0,4030.0,4010.0,4030.0,6031300.0,2026-07-07 13:30:00+07:00
1783406100,4030.0,4030.0,4020.0,4020.0,1027500.0,2026-07-07 13:35:00+07:00
1783406400,4020.0,4050.0,4020.0,4040.0,8595800.0,2026-07-07 13:40:00+07:00
1783406700,4040.0,4050.0,4030.0,4050.0,2019200.0,2026-07-07 13:45:00+07:00
1783407000,4040.0,4050.0,4030.0,4040.0,2736900.0,2026-07-07 13:50:00+07:00
1783407300,4040.0,4040.0,4030.0,4030.0,618300.0,2026-07-07 13:55:00+07:00
1783407600,4030.0,4040.0,4020.0,4030.0,3933900.0,2026-07-07 14:00:00+07:00
1783407900,4030.0,4040.0,4020.0,4040.0,2245800.0,2026-07-07 14:05:00+07:00
1783408200,4030.0,4040.0,4030.0,4040.0,2274000.0,2026-07-07 14:10:00+07:00
1783408500,4040.0,4040.0,4030.0,4030.0,528700.0,2026-07-07 14:15:00+07:00
1783408800,4040.0,4040.0,4030.0,4040.0,1417200.0,2026-07-07 14:20:00+07:00
1783409100,4040.0,4040.0,4030.0,4030.0,772300.0,2026-07-07 14:25:00+07:00
1783409400,4030.0,4040.0,4030.0,4040.0,3052700.0,2026-07-07 14:30:00+07:00
1783409700,4040.0,4060.0,4030.0,4060.0,8161800.0,2026-07-07 14:35:00+07:00
1783410000,4060.0,4060.0,4050.0,4060.0,3162900.0,2026-07-07 14:40:00+07:00
1783410300,4050.0,4060.0,4050.0,4060.0,1159100.0,2026-07-07 14:45:00+07:00
1783410600,4060.0,4070.0,4050.0,4070.0,4771900.0,2026-07-07 14:50:00+07:00
1783410900,4060.0,4080.0,4060.0,4080.0,5491200.0,2026-07-07 14:55:00+07:00
1783411200,4080.0,4090.0,4070.0,4080.0,4880600.0,2026-07-07 15:00:00+07:00
1783411500,4080.0,4080.0,4070.0,4080.0,1050300.0,2026-07-07 15:05:00+07:00
1783411800,4080.0,4080.0,4070.0,4080.0,1692500.0,2026-07-07 15:10:00+07:00
1783412100,4080.0,4080.0,4070.0,4080.0,1365200.0,2026-07-07 15:15:00+07:00
1783412400,4080.0,4080.0,4070.0,4080.0,2273100.0,2026-07-07 15:20:00+07:00
1783412700,4080.0,4080.0,4070.0,4080.0,1900500.0,2026-07-07 15:25:00+07:00
1783413000,4070.0,4080.0,4070.0,4080.0,1822500.0,2026-07-07 15:30:00+07:00
1783413300,4080.0,4080.0,4060.0,4070.0,4307700.0,2026-07-07 15:35:00+07:00
1783413600,4060.0,4070.0,4060.0,4070.0,2315600.0,2026-07-07 15:40:00+07:00
1783413900,4060.0,4070.0,4050.0,4060.0,5357000.0,2026-07-07 15:45:00+07:00
1783414800,4070.0,4070.0,4070.0,4070.0,24307200.0,2026-07-07 16:00:00+07:00
1783415100,4070.0,4070.0,4070.0,4070.0,835300.0,2026-07-07 16:05:00+07:00
1783415400,4070.0,4070.0,4070.0,4070.0,342800.0,2026-07-07 16:10:00+07:00
1783476000,4080.0,4080.0,4030.0,4040.0,0.0,2026-07-08 09:00:00+07:00
1783476300,4040.0,4050.0,4030.0,4050.0,3325100.0,2026-07-08 09:05:00+07:00
1783476600,4040.0,4050.0,4020.0,4030.0,4073600.0,2026-07-08 09:10:00+07:00
1783476900,4020.0,4040.0,4020.0,4030.0,1171600.0,2026-07-08 09:15:00+07:00
1783477200,4030.0,4030.0,4020.0,4020.0,1380300.0,2026-07-08 09:20:00+07:00
1783477500,4020.0,4030.0,4010.0,4020.0,1423900.0,2026-07-08 09:25:00+07:00
1783477800,4020.0,4020.0,4010.0,4010.0,1157200.0,2026-07-08 09:30:00+07:00
1783478100,4010.0,4020.0,4010.0,4010.0,431600.0,2026-07-08 09:35:00+07:00
1783478400,4010.0,4020.0,4010.0,4010.0,1456900.0,2026-07-08 09:40:00+07:00
1783478700,4010.0,4030.0,4010.0,4030.0,3640300.0,2026-07-08 09:45:00+07:00
1783479000,4030.0,4030.0,4020.0,4030.0,728500.0,2026-07-08 09:50:00+07:00
1783479300,4030.0,4030.0,4010.0,4010.0,1808100.0,2026-07-08 09:55:00+07:00
1783479600,4020.0,4020.0,4010.0,4020.0,641300.0,2026-07-08 10:00:00+07:00
1783479900,4020.0,4020.0,4010.0,4010.0,492400.0,2026-07-08 10:05:00+07:00
1783480200,4010.0,4020.0,4010.0,4020.0,324900.0,2026-07-08 10:10:00+07:00
1783480500,4020.0,4020.0,4010.0,4010.0,351500.0,2026-07-08 10:15:00+07:00
1783480800,4020.0,4020.0,4010.0,4020.0,549000.0,2026-07-08 10:20:00+07:00
1783481100,4020.0,4020.0,4010.0,4020.0,296400.0,2026-07-08 10:25:00+07:00
1783481400,4020.0,4020.0,4010.0,4020.0,155500.0,2026-07-08 10:30:00+07:00
1783481700,4020.0,4020.0,4000.0,4020.0,4555300.0,2026-07-08 10:35:00+07:00
1783482000,4020.0,4020.0,4010.0,4020.0,72400.0,2026-07-08 10:40:00+07:00
1783482300,4010.0,4020.0,4010.0,4010.0,152100.0,2026-07-08 10:45:00+07:00
1783482600,4020.0,4020.0,4010.0,4020.0,165300.0,2026-07-08 10:50:00+07:00
1783482900,4020.0,4020.0,4010.0,4020.0,783900.0,2026-07-08 10:55:00+07:00
1783483200,4010.0,4020.0,4010.0,4020.0,389100.0,2026-07-08 11:00:00+07:00
1783483500,4010.0,4020.0,4010.0,4020.0,1396300.0,2026-07-08 11:05:00+07:00
1783483800,4020.0,4020.0,4010.0,4020.0,209600.0,2026-07-08 11:10:00+07:00
1783484100,4020.0,4020.0,4010.0,4020.0,337400.0,2026-07-08 11:15:00+07:00
1783484400,4010.0,4030.0,4010.0,4020.0,675000.0,2026-07-08 11:20:00+07:00
1783484700,4030.0,4030.0,4020.0,4020.0,246000.0,2026-07-08 11:25:00+07:00
1783485000,4020.0,4030.0,4020.0,4030.0,225200.0,2026-07-08 11:30:00+07:00
1783485300,4020.0,4030.0,4010.0,4020.0,639400.0,2026-07-08 11:35:00+07:00
1783485600,4010.0,4020.0,4010.0,4020.0,187600.0,2026-07-08 11:40:00+07:00
1783485900,4020.0,4020.0,4010.0,4020.0,1609600.0,2026-07-08 11:45:00+07:00
1783486200,4020.0,4030.0,4020.0,4030.0,74800.0,2026-07-08 11:50:00+07:00
1783486500,4030.0,4030.0,4020.0,4020.0,356200.0,2026-07-08 11:55:00+07:00
1783492200,4020.0,4030.0,4020.0,4030.0,820000.0,2026-07-08 13:30:00+07:00
